Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
1104.0,,,,,,delta_rise=0.5_fall=0.25,16,1.2941176470588236,0.45564509955381377
1104.0,,,,,,delta_rise=0.5_fall=0.5,14,1.4666666666666666,1.0241527663824812
1104.0,,,,,,delta_rise=0.5_fall=0.75,14,1.4666666666666666,1.0241527663824812
1104.0,,,,,,delta_rise=0.5_fall=1.0,12,1.6923076923076923,1.8557443202792028
1104.0,,,,,,delta_rise=0.75_fall=0.0,18,1.2222222222222223,0.41573970964154905
1104.0,,,,,,delta_rise=0.75_fall=0.25,18,1.2222222222222223,0.41573970964154905
1104.0,,,,,,delta_rise=0.75_fall=0.5,15,1.4666666666666666,1.0241527663824812
1104.0,,,,,,delta_rise=0.75_fall=0.75,15,1.4666666666666666,1.0241527663824812
1104.0,,,,,,delta_rise=0.75_fall=1.0,13,1.6923076923076923,1.8557443202792028
1104.0,,,,,,delta_rise=1.0_fall=0.0,19,1.1578947368421053,0.36464227527765836
1104.0,,,,,,delta_rise=1.0_fall=0.25,19,1.1578947368421053,0.36464227527765836
1104.0,,,,,,delta_rise=1.0_fall=0.5,19,1.1578947368421053,0.36464227527765836
1104.0,,,,,,delta_rise=1.0_fall=0.75,19,1.1578947368421053,0.36464227527765836
1104.0,,,,,,delta_rise=1.0_fall=1.0,19,1.1578947368421053,0.36464227527765836
1104.0,,,,,,simdrop,6,3.142857142857143,0.9897433186107869
1105.0,0.28299276053362477,0.07792433451981762,6.853786956310321,0.7162918331398023,20.0,delta_rise=0.0_fall=0.0,11,1.8181818181818181,0.9359663764533636
1105.0,,,,,,delta_rise=0.0_fall=0.25,9,2.2222222222222223,1.314684396244359
1105.0,,,,,,delta_rise=0.0_fall=0.5,7,2.857142857142857,1.6413036132965795
1105.0,,,,,,delta_rise=0.0_fall=0.75,5,4.0,2.6076809620810595
1105.0,,,,,,delta_rise=0.0_fall=1.0,5,4.0,2.6076809620810595
1105.0,,,,,,delta_rise=0.25_fall=0.0,11,1.8181818181818181,0.9359663764533636
1105.0,,,,,,delta_rise=0.25_fall=0.25,9,2.2222222222222223,1.314684396244359
