Subject,Semantic_Similarity_mean,Semantic_Similarity_std,Frequency_Value_mean,Frequency_Value_std,Phonological_Similarity_mean,Phonological_Similarity_std,#_of_Items,Switch_Method,Number_of_Switches,Cluster_Size_mean,Cluster_Size_std
12191.0,,,,,,,,delta_rise=1.0_fall=0.25,13,1.2307692307692308,0.7994080650317895
12191.0,,,,,,,,delta_rise=1.0_fall=0.5,13,1.2307692307692308,0.7994080650317895
12191.0,,,,,,,,delta_rise=1.0_fall=0.75,13,1.2307692307692308,0.7994080650317895
12191.0,,,,,,,,delta_rise=1.0_fall=1.0,13,1.2307692307692308,0.7994080650317895
12191.0,,,,,,,,multimodal_alpha=0.0,3,4.0,1.224744871391589
12191.0,,,,,,,,multimodal_alpha=0.1,5,2.6666666666666665,1.2472191289246473
12191.0,,,,,,,,multimodal_alpha=0.2,5,2.6666666666666665,1.2472191289246473
12191.0,,,,,,,,multimodal_alpha=0.30000000000000004,5,2.6666666666666665,1.2472191289246473
12191.0,,,,,,,,multimodal_alpha=0.4,5,2.6666666666666665,1.2472191289246473
12191.0,,,,,,,,multimodal_alpha=0.5,5,2.6666666666666665,1.2472191289246473
12191.0,,,,,,,,multimodal_alpha=0.6000000000000001,5,2.6666666666666665,1.2472191289246473
12191.0,,,,,,,,multimodal_alpha=0.7000000000000001,4,3.2,1.16619037896906
12191.0,,,,,,,,multimodal_alpha=0.8,4,3.2,1.16619037896906
12191.0,,,,,,,,multimodal_alpha=0.9,3,4.0,0.7071067811865476
12191.0,,,,,,,,multimodal_alpha=1.0,3,4.0,0.7071067811865476
12191.0,,,,,,,,simdrop,3,4.0,0.7071067811865476
12203.0,0.308923901485122,0.15780811769890568,7.522167219648629,0.9233643269466655,0.1809666666666667,0.032966700370727645,11.0,delta_rise=0.0_fall=0.0,4,2.75,0.4330127018922193
12203.0,,,,,,,,delta_rise=0.0_fall=0.25,4,2.75,0.4330127018922193
12203.0,,,,,,,,delta_rise=0.0_fall=0.5,4,2.75,0.4330127018922193
12203.0,,,,,,,,delta_rise=0.0_fall=0.75,2,5.5,0.5
12203.0,,,,,,,,delta_rise=0.0_fall=1.0,2,5.5,0.5
12203.0,,,,,,,,delta_rise=0.25_fall=0.0,4,2.75,0.4330127018922193
12203.0,,,,,,,,delta_rise=0.25_fall=0.25,4,2.75,0.4330127018922193
12203.0,,,,,,,,delta_rise=0.25_fall=0.5,4,2.75,0.4330127018922193
12203.0,,,,,,,,delta_rise=0.25_fall=0.75,2,5.5,0.5
12203.0,,,,,,,,delta_rise=0.25_fall=1.0,2,5.5,0.5
12203.0,,,,,,,,delta_rise=0.5_fall=0.0,5,2.2,0.7483314773547882
12203.0,,,,,,,,delta_rise=0.5_fall=0.25,5,2.2,0.7483314773547882
12203.0,,,,,,,,delta_rise=0.5_fall=0.5,5,2.2,0.7483314773547882
12203.0,,,,,,,,delta_rise=0.5_fall=0.75,2,5.5,0.5
12203.0,,,,,,,,delta_rise=0.5_fall=1.0,2,5.5,0.5
12203.0,,,,,,,,delta_rise=0.75_fall=0.0,6,1.8333333333333333,0.8975274678557508
12203.0,,,,,,,,delta_rise=0.75_fall=0.25,6,1.8333333333333333,0.8975274678557508
12203.0,,,,,,,,delta_rise=0.75_fall=0.5,6,1.8333333333333333,0.8975274678557508
12203.0,,,,,,,,delta_rise=0.75_fall=0.75,5,2.2,1.9390719429665317
12203.0,,,,,,,,delta_rise=0.75_fall=1.0,5,2.2,1.9390719429665317
12203.0,,,,,,,,delta_rise=1.0_fall=0.0,6,1.8333333333333333,0.8975274678557508
12203.0,,,,,,,,delta_rise=1.0_fall=0.25,6,1.8333333333333333,0.8975274678557508
12203.0,,,,,,,,delta_rise=1.0_fall=0.5,6,1.8333333333333333,0.8975274678557508
12203.0,,,,,,,,delta_rise=1.0_fall=0.75,5,2.2,1.9390719429665317
12203.0,,,,,,,,delta_rise=1.0_fall=1.0,5,2.2,1.9390719429665317
12203.0,,,,,,,,multimodal_alpha=0.0,1,5.5,3.5
12203.0,,,,,,,,multimodal_alpha=0.1,3,2.75,0.4330127018922193
12203.0,,,,,,,,multimodal_alpha=0.2,3,2.75,0.4330127018922193
12203.0,,,,,,,,multimodal_alpha=0.30000000000000004,3,2.75,0.4330127018922193
12203.0,,,,,,,,multimodal_alpha=0.4,3,2.75,0.4330127018922193
12203.0,,,,,,,,multimodal_alpha=0.5,3,2.75,0.4330127018922193
12203.0,,,,,,,,multimodal_alpha=0.6000000000000001,3,2.75,0.4330127018922193
12203.0,,,,,,,,multimodal_alpha=0.7000000000000001,3,2.75,0.4330127018922193
12203.0,,,,,,,,multimodal_alpha=0.8,3,2.75,0.4330127018922193
12203.0,,,,,,,,multimodal_alpha=0.9,3,2.75,0.4330127018922193
12203.0,,,,,,,,multimodal_alpha=1.0,3,2.75,0.4330127018922193
12203.0,,,,,,,,simdrop,3,2.75,0.4330127018922193
12252.0,0.24938084034970767,0.08618278684748817,6.541634800725339,0.8793489044131156,0.19645,0.07573113626507923,8.0,delta_rise=0.0_fall=0.0,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=0.0_fall=0.25,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=0.0_fall=0.5,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=0.0_fall=0.75,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=0.0_fall=1.0,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=0.25_fall=0.0,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=0.25_fall=0.25,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=0.25_fall=0.5,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=0.25_fall=0.75,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=0.25_fall=1.0,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=0.5_fall=0.0,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=0.5_fall=0.25,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=0.5_fall=0.5,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=0.5_fall=0.75,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=0.5_fall=1.0,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=0.75_fall=0.0,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=0.75_fall=0.25,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=0.75_fall=0.5,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=0.75_fall=0.75,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=0.75_fall=1.0,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=1.0_fall=0.0,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=1.0_fall=0.25,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=1.0_fall=0.5,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=1.0_fall=0.75,3,2.0,0.7071067811865476
12252.0,,,,,,,,delta_rise=1.0_fall=1.0,3,2.0,0.7071067811865476
12252.0,,,,,,,,multimodal_alpha=0.0,0,8.0,0.0
12252.0,,,,,,,,multimodal_alpha=0.1,2,2.6666666666666665,0.4714045207910317
12252.0,,,,,,,,multimodal_alpha=0.2,2,2.6666666666666665,0.4714045207910317
12252.0,,,,,,,,multimodal_alpha=0.30000000000000004,2,2.6666666666666665,0.4714045207910317
12252.0,,,,,,,,multimodal_alpha=0.4,2,2.6666666666666665,0.4714045207910317
12252.0,,,,,,,,multimodal_alpha=0.5,2,2.6666666666666665,0.4714045207910317
12252.0,,,,,,,,multimodal_alpha=0.6000000000000001,2,2.6666666666666665,0.4714045207910317
12252.0,,,,,,,,multimodal_alpha=0.7000000000000001,2,2.6666666666666665,0.4714045207910317
12252.0,,,,,,,,multimodal_alpha=0.8,2,2.6666666666666665,0.4714045207910317
12252.0,,,,,,,,multimodal_alpha=0.9,2,2.6666666666666665,0.9428090415820634
12252.0,,,,,,,,multimodal_alpha=1.0,2,2.6666666666666665,0.9428090415820634
12252.0,,,,,,,,simdrop,2,2.6666666666666665,0.9428090415820634
12263.0,0.21611813609565006,0.08642511072246857,6.479786873333142,1.012373735933551,0.2361222222222222,0.12610990026339902,15.0,delta_rise=0.0_fall=0.0,8,1.875,0.7806247497997998
12263.0,,,,,,,,delta_rise=0.0_fall=0.25,8,1.875,0.7806247497997998
12263.0,,,,,,,,delta_rise=0.0_fall=0.5,8,1.875,0.7806247497997998
12263.0,,,,,,,,delta_rise=0.0_fall=0.75,8,1.875,0.7806247497997998
12263.0,,,,,,,,delta_rise=0.0_fall=1.0,6,2.5,1.8027756377319946
12263.0,,,,,,,,delta_rise=0.25_fall=0.0,9,1.6666666666666667,0.816496580927726
12263.0,,,,,,,,delta_rise=0.25_fall=0.25,9,1.6666666666666667,0.816496580927726
12263.0,,,,,,,,delta_rise=0.25_fall=0.5,9,1.6666666666666667,0.816496580927726
12263.0,,,,,,,,delta_rise=0.25_fall=0.75,9,1.6666666666666667,0.816496580927726
12263.0,,,,,,,,delta_rise=0.25_fall=1.0,6,2.5,1.8027756377319946
12263.0,,,,,,,,delta_rise=0.5_fall=0.0,9,1.6666666666666667,0.816496580927726
12263.0,,,,,,,,delta_rise=0.5_fall=0.25,9,1.6666666666666667,0.816496580927726
12263.0,,,,,,,,delta_rise=0.5_fall=0.5,9,1.6666666666666667,0.816496580927726
12263.0,,,,,,,,delta_rise=0.5_fall=0.75,9,1.6666666666666667,0.816496580927726
12263.0,,,,,,,,delta_rise=0.5_fall=1.0,6,2.5,1.8027756377319946
12263.0,,,,,,,,delta_rise=0.75_fall=0.0,10,1.5,0.6708203932499369
12263.0,,,,,,,,delta_rise=0.75_fall=0.25,10,1.5,0.6708203932499369
12263.0,,,,,,,,delta_rise=0.75_fall=0.5,10,1.5,0.6708203932499369
12263.0,,,,,,,,delta_rise=0.75_fall=0.75,10,1.5,0.6708203932499369
12263.0,,,,,,,,delta_rise=0.75_fall=1.0,7,2.142857142857143,1.7261494247992246
12263.0,,,,,,,,delta_rise=1.0_fall=0.0,10,1.5,0.6708203932499369
12263.0,,,,,,,,delta_rise=1.0_fall=0.25,10,1.5,0.6708203932499369
12263.0,,,,,,,,delta_rise=1.0_fall=0.5,10,1.5,0.6708203932499369
12263.0,,,,,,,,delta_rise=1.0_fall=0.75,10,1.5,0.6708203932499369
12263.0,,,,,,,,delta_rise=1.0_fall=1.0,7,2.142857142857143,1.7261494247992246
12263.0,,,,,,,,multimodal_alpha=0.0,2,5.0,2.449489742783178
12263.0,,,,,,,,multimodal_alpha=0.1,3,3.75,1.0897247358851685
12263.0,,,,,,,,multimodal_alpha=0.2,3,3.75,1.0897247358851685
12263.0,,,,,,,,multimodal_alpha=0.30000000000000004,3,3.75,1.0897247358851685
12263.0,,,,,,,,multimodal_alpha=0.4,3,3.75,1.0897247358851685
12263.0,,,,,,,,multimodal_alpha=0.5,3,3.75,1.0897247358851685
12263.0,,,,,,,,multimodal_alpha=0.6000000000000001,3,3.75,1.0897247358851685
12263.0,,,,,,,,multimodal_alpha=0.7000000000000001,4,3.0,1.2649110640673518
12263.0,,,,,,,,multimodal_alpha=0.8,4,3.0,1.2649110640673518
12263.0,,,,,,,,multimodal_alpha=0.9,4,3.0,1.2649110640673518
12263.0,,,,,,,,multimodal_alpha=1.0,4,3.0,1.2649110640673518
12263.0,,,,,,,,simdrop,4,3.0,1.2649110640673518
12280.0,0.24870588253236223,0.05467384150130758,7.692537313412267,1.0391562299036587,0.26785000000000003,0.025243712088359772,7.0,delta_rise=0.0_fall=0.0,3,1.75,0.82915619758885
12280.0,,,,,,,,delta_rise=0.0_fall=0.25,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,delta_rise=0.0_fall=0.5,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,delta_rise=0.0_fall=0.75,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,delta_rise=0.0_fall=1.0,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,delta_rise=0.25_fall=0.0,3,1.75,0.82915619758885
12280.0,,,,,,,,delta_rise=0.25_fall=0.25,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,delta_rise=0.25_fall=0.5,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,delta_rise=0.25_fall=0.75,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,delta_rise=0.25_fall=1.0,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,delta_rise=0.5_fall=0.0,3,1.75,0.82915619758885
12280.0,,,,,,,,delta_rise=0.5_fall=0.25,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,delta_rise=0.5_fall=0.5,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,delta_rise=0.5_fall=0.75,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,delta_rise=0.5_fall=1.0,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,delta_rise=0.75_fall=0.0,3,1.75,0.82915619758885
12280.0,,,,,,,,delta_rise=0.75_fall=0.25,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,delta_rise=0.75_fall=0.5,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,delta_rise=0.75_fall=0.75,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,delta_rise=0.75_fall=1.0,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,delta_rise=1.0_fall=0.0,3,1.75,0.82915619758885
12280.0,,,,,,,,delta_rise=1.0_fall=0.25,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,delta_rise=1.0_fall=0.5,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,delta_rise=1.0_fall=0.75,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,delta_rise=1.0_fall=1.0,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,multimodal_alpha=0.0,0,7.0,0.0
12280.0,,,,,,,,multimodal_alpha=0.1,1,3.5,0.5
12280.0,,,,,,,,multimodal_alpha=0.2,1,3.5,0.5
12280.0,,,,,,,,multimodal_alpha=0.30000000000000004,1,3.5,0.5
12280.0,,,,,,,,multimodal_alpha=0.4,1,3.5,0.5
12280.0,,,,,,,,multimodal_alpha=0.5,1,3.5,0.5
12280.0,,,,,,,,multimodal_alpha=0.6000000000000001,1,3.5,0.5
12280.0,,,,,,,,multimodal_alpha=0.7000000000000001,1,3.5,0.5
12280.0,,,,,,,,multimodal_alpha=0.8,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,multimodal_alpha=0.9,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,multimodal_alpha=1.0,2,2.3333333333333335,1.247219128924647
12280.0,,,,,,,,simdrop,2,2.3333333333333335,1.247219128924647
12287.0,0.3333978680664876,0.13144173534644144,6.788637786616655,1.1523613197338178,0.24370000000000003,0.11271930722916204,12.0,delta_rise=0.0_fall=0.0,7,1.7142857142857142,0.880630571852711
12287.0,,,,,,,,delta_rise=0.0_fall=0.25,7,1.7142857142857142,0.880630571852711
12287.0,,,,,,,,delta_rise=0.0_fall=0.5,5,2.4,1.3564659966250536
12287.0,,,,,,,,delta_rise=0.0_fall=0.75,5,2.4,1.3564659966250536
12287.0,,,,,,,,delta_rise=0.0_fall=1.0,4,3.0,1.5811388300841898
12287.0,,,,,,,,delta_rise=0.25_fall=0.0,7,1.7142857142857142,0.880630571852711
12287.0,,,,,,,,delta_rise=0.25_fall=0.25,7,1.7142857142857142,0.880630571852711
12287.0,,,,,,,,delta_rise=0.25_fall=0.5,5,2.4,1.3564659966250536
12287.0,,,,,,,,delta_rise=0.25_fall=0.75,5,2.4,1.3564659966250536
12287.0,,,,,,,,delta_rise=0.25_fall=1.0,4,3.0,1.5811388300841898
12287.0,,,,,,,,delta_rise=0.5_fall=0.0,7,1.7142857142857142,0.880630571852711
12287.0,,,,,,,,delta_rise=0.5_fall=0.25,7,1.7142857142857142,0.880630571852711
12287.0,,,,,,,,delta_rise=0.5_fall=0.5,5,2.4,1.3564659966250536
12287.0,,,,,,,,delta_rise=0.5_fall=0.75,5,2.4,1.3564659966250536
12287.0,,,,,,,,delta_rise=0.5_fall=1.0,4,3.0,1.5811388300841898
12287.0,,,,,,,,delta_rise=0.75_fall=0.0,7,1.7142857142857142,0.880630571852711
12287.0,,,,,,,,delta_rise=0.75_fall=0.25,7,1.7142857142857142,0.880630571852711
12287.0,,,,,,,,delta_rise=0.75_fall=0.5,5,2.4,1.3564659966250536
12287.0,,,,,,,,delta_rise=0.75_fall=0.75,5,2.4,1.3564659966250536
12287.0,,,,,,,,delta_rise=0.75_fall=1.0,4,3.0,1.5811388300841898
12287.0,,,,,,,,delta_rise=1.0_fall=0.0,7,1.7142857142857142,0.880630571852711
12287.0,,,,,,,,delta_rise=1.0_fall=0.25,7,1.7142857142857142,0.880630571852711
12287.0,,,,,,,,delta_rise=1.0_fall=0.5,5,2.4,1.3564659966250536
12287.0,,,,,,,,delta_rise=1.0_fall=0.75,5,2.4,1.3564659966250536
12287.0,,,,,,,,delta_rise=1.0_fall=1.0,4,3.0,1.5811388300841898
12287.0,,,,,,,,multimodal_alpha=0.0,2,4.0,2.943920288775949
12287.0,,,,,,,,multimodal_alpha=0.1,3,3.0,1.224744871391589
12287.0,,,,,,,,multimodal_alpha=0.2,3,3.0,1.224744871391589
12287.0,,,,,,,,multimodal_alpha=0.30000000000000004,3,3.0,1.224744871391589
12287.0,,,,,,,,multimodal_alpha=0.4,3,3.0,1.224744871391589
12287.0,,,,,,,,multimodal_alpha=0.5,3,3.0,1.224744871391589
12287.0,,,,,,,,multimodal_alpha=0.6000000000000001,3,3.0,1.224744871391589
12287.0,,,,,,,,multimodal_alpha=0.7000000000000001,3,3.0,1.224744871391589
12287.0,,,,,,,,multimodal_alpha=0.8,2,4.0,0.816496580927726
12287.0,,,,,,,,multimodal_alpha=0.9,2,4.0,0.816496580927726
12287.0,,,,,,,,multimodal_alpha=1.0,2,4.0,0.816496580927726
12287.0,,,,,,,,simdrop,2,4.0,0.816496580927726
12288.0,0.3029886847386086,0.18880423048094036,7.311601965463798,0.8690249267624327,0.33334,0.17118054211854805,15.0,delta_rise=0.0_fall=0.0,8,1.875,0.7806247497997998
12288.0,,,,,,,,delta_rise=0.0_fall=0.25,5,3.0,1.4142135623730951
12288.0,,,,,,,,delta_rise=0.0_fall=0.5,5,3.0,1.4142135623730951
12288.0,,,,,,,,delta_rise=0.0_fall=0.75,5,3.0,1.4142135623730951
12288.0,,,,,,,,delta_rise=0.0_fall=1.0,5,3.0,1.4142135623730951
12288.0,,,,,,,,delta_rise=0.25_fall=0.0,8,1.875,0.7806247497997998
12288.0,,,,,,,,delta_rise=0.25_fall=0.25,5,3.0,1.4142135623730951
12288.0,,,,,,,,delta_rise=0.25_fall=0.5,5,3.0,1.4142135623730951
12288.0,,,,,,,,delta_rise=0.25_fall=0.75,5,3.0,1.4142135623730951
12288.0,,,,,,,,delta_rise=0.25_fall=1.0,5,3.0,1.4142135623730951
12288.0,,,,,,,,delta_rise=0.5_fall=0.0,10,1.5,0.5
12288.0,,,,,,,,delta_rise=0.5_fall=0.25,6,2.5,1.3844373104863459
12288.0,,,,,,,,delta_rise=0.5_fall=0.5,6,2.5,1.3844373104863459
12288.0,,,,,,,,delta_rise=0.5_fall=0.75,6,2.5,1.3844373104863459
12288.0,,,,,,,,delta_rise=0.5_fall=1.0,6,2.5,1.3844373104863459
12288.0,,,,,,,,delta_rise=0.75_fall=0.0,12,1.25,0.4330127018922193
12288.0,,,,,,,,delta_rise=0.75_fall=0.25,11,1.3636363636363635,0.642824346533225
12288.0,,,,,,,,delta_rise=0.75_fall=0.5,11,1.3636363636363635,0.642824346533225
12288.0,,,,,,,,delta_rise=0.75_fall=0.75,11,1.3636363636363635,0.642824346533225
12288.0,,,,,,,,delta_rise=0.75_fall=1.0,11,1.3636363636363635,0.642824346533225
12288.0,,,,,,,,delta_rise=1.0_fall=0.0,12,1.25,0.4330127018922193
12288.0,,,,,,,,delta_rise=1.0_fall=0.25,11,1.3636363636363635,0.642824346533225
12288.0,,,,,,,,delta_rise=1.0_fall=0.5,11,1.3636363636363635,0.642824346533225
12288.0,,,,,,,,delta_rise=1.0_fall=0.75,11,1.3636363636363635,0.642824346533225
12288.0,,,,,,,,delta_rise=1.0_fall=1.0,11,1.3636363636363635,0.642824346533225
12288.0,,,,,,,,multimodal_alpha=0.0,0,15.0,0.0
12288.0,,,,,,,,multimodal_alpha=0.1,2,5.0,1.4142135623730951
12288.0,,,,,,,,multimodal_alpha=0.2,2,5.0,1.4142135623730951
12288.0,,,,,,,,multimodal_alpha=0.30000000000000004,2,5.0,1.4142135623730951
12288.0,,,,,,,,multimodal_alpha=0.4,2,5.0,1.4142135623730951
12288.0,,,,,,,,multimodal_alpha=0.5,2,5.0,1.4142135623730951
12288.0,,,,,,,,multimodal_alpha=0.6000000000000001,2,5.0,1.4142135623730951
12288.0,,,,,,,,multimodal_alpha=0.7000000000000001,3,3.75,1.479019945774904
12288.0,,,,,,,,multimodal_alpha=0.8,3,3.75,1.479019945774904
12288.0,,,,,,,,multimodal_alpha=0.9,3,3.75,1.479019945774904
12288.0,,,,,,,,multimodal_alpha=1.0,3,3.75,1.479019945774904
12288.0,,,,,,,,simdrop,3,3.75,1.479019945774904
12289.0,0.29976033993854084,0.1648321677561724,6.283724740238692,1.2420603618061978,0.2773,0.19182182953385232,12.0,delta_rise=0.0_fall=0.0,5,2.0,0.5773502691896257
12289.0,,,,,,,,delta_rise=0.0_fall=0.25,4,2.4,1.019803902718557
12289.0,,,,,,,,delta_rise=0.0_fall=0.5,3,3.0,0.7071067811865476
12289.0,,,,,,,,delta_rise=0.0_fall=0.75,2,4.0,1.4142135623730951
12289.0,,,,,,,,delta_rise=0.0_fall=1.0,2,4.0,1.4142135623730951
12289.0,,,,,,,,delta_rise=0.25_fall=0.0,6,1.7142857142857142,0.6998542122237652
12289.0,,,,,,,,delta_rise=0.25_fall=0.25,4,2.4,1.019803902718557
12289.0,,,,,,,,delta_rise=0.25_fall=0.5,3,3.0,0.7071067811865476
12289.0,,,,,,,,delta_rise=0.25_fall=0.75,2,4.0,1.4142135623730951
12289.0,,,,,,,,delta_rise=0.25_fall=1.0,2,4.0,1.4142135623730951
12289.0,,,,,,,,delta_rise=0.5_fall=0.0,8,1.3333333333333333,0.6666666666666666
12289.0,,,,,,,,delta_rise=0.5_fall=0.25,8,1.3333333333333333,0.6666666666666666
12289.0,,,,,,,,delta_rise=0.5_fall=0.5,8,1.3333333333333333,0.6666666666666666
12289.0,,,,,,,,delta_rise=0.5_fall=0.75,8,1.3333333333333333,0.6666666666666666
12289.0,,,,,,,,delta_rise=0.5_fall=1.0,8,1.3333333333333333,0.6666666666666666
12289.0,,,,,,,,delta_rise=0.75_fall=0.0,8,1.3333333333333333,0.6666666666666666
12289.0,,,,,,,,delta_rise=0.75_fall=0.25,8,1.3333333333333333,0.6666666666666666
12289.0,,,,,,,,delta_rise=0.75_fall=0.5,8,1.3333333333333333,0.6666666666666666
12289.0,,,,,,,,delta_rise=0.75_fall=0.75,8,1.3333333333333333,0.6666666666666666
12289.0,,,,,,,,delta_rise=0.75_fall=1.0,8,1.3333333333333333,0.6666666666666666
12289.0,,,,,,,,delta_rise=1.0_fall=0.0,8,1.3333333333333333,0.6666666666666666
12289.0,,,,,,,,delta_rise=1.0_fall=0.25,8,1.3333333333333333,0.6666666666666666
12289.0,,,,,,,,delta_rise=1.0_fall=0.5,8,1.3333333333333333,0.6666666666666666
12289.0,,,,,,,,delta_rise=1.0_fall=0.75,8,1.3333333333333333,0.6666666666666666
12289.0,,,,,,,,delta_rise=1.0_fall=1.0,8,1.3333333333333333,0.6666666666666666
12289.0,,,,,,,,multimodal_alpha=0.0,3,3.0,0.7071067811865476
12289.0,,,,,,,,multimodal_alpha=0.1,3,3.0,0.7071067811865476
12289.0,,,,,,,,multimodal_alpha=0.2,3,3.0,0.7071067811865476
12289.0,,,,,,,,multimodal_alpha=0.30000000000000004,3,3.0,0.7071067811865476
12289.0,,,,,,,,multimodal_alpha=0.4,3,3.0,0.7071067811865476
12289.0,,,,,,,,multimodal_alpha=0.5,3,3.0,0.7071067811865476
12289.0,,,,,,,,multimodal_alpha=0.6000000000000001,3,3.0,1.224744871391589
12289.0,,,,,,,,multimodal_alpha=0.7000000000000001,3,3.0,1.224744871391589
12289.0,,,,,,,,multimodal_alpha=0.8,3,3.0,1.224744871391589
12289.0,,,,,,,,multimodal_alpha=0.9,4,2.4,1.019803902718557
12289.0,,,,,,,,multimodal_alpha=1.0,5,2.0,0.5773502691896257
12289.0,,,,,,,,simdrop,5,2.0,0.5773502691896257
12291.0,0.2338456772225878,0.16879028305020416,7.0478660831125355,1.5863723402534005,0.38260769230769226,0.19763721166798887,17.0,delta_rise=0.0_fall=0.0,8,1.8888888888888888,1.286204100310025
12291.0,,,,,,,,delta_rise=0.0_fall=0.25,8,1.8888888888888888,1.286204100310025
12291.0,,,,,,,,delta_rise=0.0_fall=0.5,6,2.4285714285714284,1.9897697538834456
12291.0,,,,,,,,delta_rise=0.0_fall=0.75,5,2.8333333333333335,2.266911751455907
12291.0,,,,,,,,delta_rise=0.0_fall=1.0,4,3.4,2.5768197453450252
12291.0,,,,,,,,delta_rise=0.25_fall=0.0,8,1.8888888888888888,1.286204100310025
12291.0,,,,,,,,delta_rise=0.25_fall=0.25,8,1.8888888888888888,1.286204100310025
12291.0,,,,,,,,delta_rise=0.25_fall=0.5,6,2.4285714285714284,1.9897697538834456
12291.0,,,,,,,,delta_rise=0.25_fall=0.75,5,2.8333333333333335,2.266911751455907
12291.0,,,,,,,,delta_rise=0.25_fall=1.0,4,3.4,2.5768197453450252
12291.0,,,,,,,,delta_rise=0.5_fall=0.0,9,1.7,1.1874342087037917
12291.0,,,,,,,,delta_rise=0.5_fall=0.25,9,1.7,1.1874342087037917
12291.0,,,,,,,,delta_rise=0.5_fall=0.5,7,2.125,1.6909686573085854
12291.0,,,,,,,,delta_rise=0.5_fall=0.75,6,2.4285714285714284,1.9897697538834456
12291.0,,,,,,,,delta_rise=0.5_fall=1.0,5,2.8333333333333335,2.266911751455907
12291.0,,,,,,,,delta_rise=0.75_fall=0.0,10,1.5454545454545454,1.1570838237598051
12291.0,,,,,,,,delta_rise=0.75_fall=0.25,10,1.5454545454545454,1.1570838237598051
12291.0,,,,,,,,delta_rise=0.75_fall=0.5,8,1.8888888888888888,1.6629588385661962
12291.0,,,,,,,,delta_rise=0.75_fall=0.75,7,2.125,1.964529205687714
12291.0,,,,,,,,delta_rise=0.75_fall=1.0,6,2.4285714285714284,2.258769757263128
12291.0,,,,,,,,delta_rise=1.0_fall=0.0,11,1.4166666666666667,1.1149240133549707
12291.0,,,,,,,,delta_rise=1.0_fall=0.25,11,1.4166666666666667,1.1149240133549707
12291.0,,,,,,,,delta_rise=1.0_fall=0.5,11,1.4166666666666667,1.1149240133549707
12291.0,,,,,,,,delta_rise=1.0_fall=0.75,10,1.5454545454545454,1.437398936440173
12291.0,,,,,,,,delta_rise=1.0_fall=1.0,9,1.7,1.552417469626002
12291.0,,,,,,,,multimodal_alpha=0.0,2,5.666666666666667,2.8674417556808756
12291.0,,,,,,,,multimodal_alpha=0.1,4,3.4,1.8547236990991407
12291.0,,,,,,,,multimodal_alpha=0.2,4,3.4,1.8547236990991407
12291.0,,,,,,,,multimodal_alpha=0.30000000000000004,4,3.4,1.8547236990991407
12291.0,,,,,,,,multimodal_alpha=0.4,4,3.4,1.8547236990991407
