Subject,Model,Beta_Frequency,Beta_Semantic,Beta_Phonological,Negative_Log_Likelihood_Optimized
12287,forage_random_baseline,0.0,0.0,,84.25088504432667
12288,forage_dynamic_simdrop,8.262725301269287,1.3373022131537535,,101.41081352665765
12288,forage_random_baseline,0.0,0.0,,114.88757051499091
12289,forage_dynamic_simdrop,8.056429691429628,3.364205627053186,,57.10561632872123
12289,forage_random_baseline,0.0,0.0,,68.93254230899454
12291,forage_dynamic_simdrop,-0.20592986008107236,0.2622169278608639,,75.41747510821655
12291,forage_random_baseline,0.0,0.0,,76.5917136766606
12293,forage_dynamic_simdrop,10.689461863130104,2.4188642058947805,,79.4753154009268
12293,forage_random_baseline,0.0,0.0,,99.56922777965879
12295,forage_dynamic_simdrop,7.115059926328205,1.8801379088049253,,83.26318806361633
12295,forage_random_baseline,0.0,0.0,,91.91005641199273
12296,forage_dynamic_simdrop,4.067884879594163,1.6560758890815959,,154.54383127220115
12296,forage_random_baseline,0.0,0.0,,160.84259872098727
12301,forage_dynamic_simdrop,12.577455642976345,0.6322036267852559,,48.8685720300495
12301,forage_random_baseline,0.0,0.0,,61.27337094132848
12312,forage_dynamic_simdrop,5.920408528487311,3.98043747950387,,57.184809277787124
12312,forage_random_baseline,0.0,0.0,,68.93254230899454
12318,forage_dynamic_simdrop,10.822499951124978,4.004570852576618,,50.48719109519744
12318,forage_random_baseline,0.0,0.0,,68.93254230899454
12321,forage_dynamic_simdrop,4.318735913714761,1.1050581402309425,,163.23994943458675
12321,forage_random_baseline,0.0,0.0,,168.50177008865333
12322,forage_dynamic_simdrop,3.738266188134917,0.5352583339930347,,112.61694207153978
12322,forage_random_baseline,0.0,0.0,,114.88757051499091
12323,forage_dynamic_simdrop,7.981543368879698,2.127149994051073,,81.44387526948279
12323,forage_random_baseline,0.0,0.0,,91.91005641199273
12324,forage_dynamic_simdrop,5.975622534009676,3.081799465314298,,111.719725707212
12324,forage_random_baseline,0.0,0.0,,122.54674188265697
12326,forage_dynamic_simdrop,10.821050989476515,1.300732612896528,,76.90127566942826
12326,forage_random_baseline,0.0,0.0,,91.91005641199273
12327,forage_dynamic_simdrop,5.9908982080758095,1.640935907231109,,142.50248723679454
12327,forage_random_baseline,0.0,0.0,,153.1834273533212
12348,forage_dynamic_simdrop,8.089731970504987,0.4042114899147835,,76.86682466740812
12348,forage_random_baseline,0.0,0.0,,84.25088504432667
12350,forage_dynamic_simdrop,6.04700239206363,1.4923842348957264,,92.85896523442247
12350,forage_random_baseline,0.0,0.0,,99.56922777965879
12354,forage_dynamic_simdrop,8.794357316671842,0.5977024177590844,,89.05643577881693
12354,forage_random_baseline,0.0,0.0,,99.56922777965879
12356,forage_dynamic_simdrop,7.942903033905202,1.5801523443655414,,95.9180319315887
12356,forage_random_baseline,0.0,0.0,,107.22839914732485
12357,forage_dynamic_simdrop,8.25368226948566,2.886455876351547,,146.7425937579416
12357,forage_random_baseline,0.0,0.0,,168.50177008865333
12358,forage_dynamic_simdrop,8.932516050722501,1.7619237505004923,,87.40759380313521
12358,forage_random_baseline,0.0,0.0,,99.56922777965879
12367,forage_dynamic_simdrop,10.645519481546888,0.5683247486406896,,84.03622542749774
12367,forage_random_baseline,0.0,0.0,,99.56922777965879
12369,forage_dynamic_simdrop,6.147905502888051,0.8963435606539017,,78.30726184246497
12369,forage_random_baseline,0.0,0.0,,84.25088504432667
12389,forage_dynamic_simdrop,13.820183443589952,2.2339163638455912,,67.0871211139962
12389,forage_random_baseline,0.0,0.0,,91.91005641199273
12559,forage_dynamic_simdrop,9.834073810287306,2.436206556503444,,64.32253164183184
12559,forage_random_baseline,0.0,0.0,,76.5917136766606
12560,forage_dynamic_simdrop,5.426836728806525,1.36397394885818,,94.28010758607952
12560,forage_random_baseline,0.0,0.0,,99.56922777965879
12561,forage_dynamic_simdrop,11.418456655148926,-0.4088345503347146,,95.23226751924003
12561,forage_random_baseline,0.0,0.0,,114.88757051499091
12562,forage_dynamic_simdrop,-0.24690743853716549,1.5059064313907193,,102.39158404617781
12562,forage_random_baseline,0.0,0.0,,107.22839914732485
12564,forage_dynamic_simdrop,2.4591454312576917,2.383576442918998,,66.05637328784171
12564,forage_random_baseline,0.0,0.0,,68.93254230899454
12565,forage_dynamic_simdrop,13.298728975347773,2.173832497691303,,51.560575018106086
12565,forage_random_baseline,0.0,0.0,,68.93254230899454
12566,forage_dynamic_simdrop,9.737189206122673,1.9420126576079775,,116.7427012889918
12566,forage_random_baseline,0.0,0.0,,137.86508461798908
12567,forage_dynamic_simdrop,14.524477411083822,1.2506240123757477,,66.7218319540432
12567,forage_random_baseline,0.0,0.0,,91.91005641199273
12568,forage_dynamic_simdrop,8.922104929474333,2.300770945962037,,98.69837086850512
12568,forage_random_baseline,0.0,0.0,,114.88757051499091
12569,forage_dynamic_simdrop,7.120132163362564,1.2362487383516216,,113.09156463261439
12569,forage_random_baseline,0.0,0.0,,122.54674188265697
12570,forage_dynamic_simdrop,6.532902678732087,3.447940240181975,,66.9787068886956
12570,forage_random_baseline,0.0,0.0,,76.5917136766606
12571,forage_dynamic_simdrop,5.790995595718086,0.06733110665095321,,117.08833824419457
12571,forage_random_baseline,0.0,0.0,,122.54674188265697
12573,forage_dynamic_simdrop,10.671787672690902,0.9530587193068155,,115.68946900848067
12573,forage_random_baseline,0.0,0.0,,137.86508461798908
12574,forage_dynamic_simdrop,9.905691813249781,1.7115495492902546,,51.86145542980776
12574,forage_random_baseline,0.0,0.0,,61.27337094132848
12575,forage_dynamic_simdrop,7.924062615557331,2.935925272666987,,73.57861923469979
12575,forage_random_baseline,0.0,0.0,,84.25088504432667
12576,forage_dynamic_simdrop,11.606341593006771,1.9627280617231186,,91.87801110884274
12576,forage_random_baseline,0.0,0.0,,114.88757051499091
12577,forage_dynamic_simdrop,8.488408230780314,2.958777217203893,,92.15726570657641
12577,forage_random_baseline,0.0,0.0,,107.22839914732485
12578,forage_dynamic_simdrop,8.359770733572287,1.6889857343085335,,88.1917275797074
12578,forage_random_baseline,0.0,0.0,,99.56922777965879
12579,forage_dynamic_simdrop,11.962054986476167,0.0653865117160123,,62.51481653640816
12579,forage_random_baseline,0.0,0.0,,76.5917136766606
12580,forage_dynamic_simdrop,10.867841574478852,1.2759831967646293,,107.56812988218823
12580,forage_random_baseline,0.0,0.0,,130.20591325032302
12581,forage_dynamic_simdrop,9.252256500319952,2.392645784954837,,77.9736740363009
12581,forage_random_baseline,0.0,0.0,,91.91005641199273
12582,forage_dynamic_simdrop,10.117126110037447,0.5836847720869653,,85.51634110279545
12582,forage_random_baseline,0.0,0.0,,99.56922777965879
12583,forage_dynamic_simdrop,9.170089594204478,2.407698748246654,,38.97287298961491
12583,forage_random_baseline,0.0,0.0,,45.955028205996356
12591,forage_dynamic_simdrop,10.89110776252101,0.739940672794304,,88.60286363844342
12591,forage_random_baseline,0.0,0.0,,107.22839914732485
